,rsmi,psmi,ea,dh,Hf_r,Hf_p,Hf_ts,AE_mopac,DH_mopac,AE_no_zpe,ER_no_zpe,RXN_no_zpe,ae_diff,dh_diff
94,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@@:3]([H:10])([C:4]([H:11])([H:12])[C:5]1)[N:6]2[H:13],69.6013914560005,40.6027823812194,97.77866,106.09637,166.86700000000002,69.08833999999999,8.317709999999991,73.1,29.87,43.23,4.011660000000006,34.912290000000006
95,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]1([H:7])([H:8])[C@:2]([C:3](=[C:4]([H:11])[H:12])[H:10])([H:9])[N:6]=[C:5]1[H:13],57.139808027345296,-13.394393613858302,97.77866,67.24240999999999,145.44423999999995,47.665579999999984,-30.53625000000001,59.8,70.98,-11.18,12.134420000000013,19.35625000000001
96,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1](=[C:5]([C:4]([C@:3]1([H:10])[C:2]([H:9])=[N:6]1)([H:11])[H:12])[H:13])([H:7])[H:8],75.04620602503509,0.43828712020864397,97.77866,84.77797,154.92458,57.14591999999999,-13.000690000000004,79.01,75.62,3.39,21.864080000000016,16.390690000000003
97,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]([C:2][H:9])([C@:5]1([H:13])[C:4]([H:11])([H:12])[C:3]([H:10])=[N:6]1)([H:7])[H:8],69.12016416750339,60.4636583064919,97.77866,137.00598,147.44197,49.66331,39.22731999999999,72.59,7.33,65.26,22.92669,26.032680000000013
98,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[N:6]23,[C:1]1([H:7])([H:8])[C:2][C@@:3]2([H:10])[C:4]([H:11])([H:12])[C@:5]1([H:13])[N:6]2[H:9],58.618128771271714,50.054915559051295,97.77866,129.26435,173.00438,75.22572,31.485690000000005,61.45,10.08,51.37,-13.775719999999993,19.884309999999992
100,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C:2][C@@:6]2([H:13])[C@@:4]([H:11])([C:3]1([H:9])[H:10])[N:5]2[H:12],54.6263608106946,20.0052900242447,100.0693,111.33958,174.73968,74.67038000000001,11.27028,57.02,35.94,21.08,-17.650380000000006,9.809719999999999
102,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1](=[C:3]([C@@:4]1([H:11])[N:5]([H:12])[C@:6]1([C:2][H:9])[H:13])[H:10])([H:7])[H:8],58.179784488680404,42.9166259167784,100.0693,139.79989,150.08466,50.01536000000002,39.73059000000001,61.41,15.6,45.81,11.394639999999974,6.079409999999996
103,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C:4]([H:11])([H:13])[N:5]([H:12])[C:6]2,57.611919389372304,-20.1189230483507,100.0693,70.92572,168.53568,68.46638000000002,-29.14358,60.04,80.91,-20.87,-8.426380000000016,8.273579999999999
104,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@:4]2([N:5]([C:6][H:13])[H:12])[H:11],62.45311122040749,20.7401893449398,100.0693,124.36513,171.85876000000005,71.78946000000002,24.29583000000001,64.63,42.72,21.91,-7.159460000000024,-2.385830000000009
105,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])=[C:2]([H:9])[C:3]1([C@@:4]1([H:11])[N:5]=[C:6]1[H:13])[H:10].[H:8][H:12],82.64527189609409,40.5169960503999,100.0693,108.89592,166.14969,66.08039000000001,8.826619999999991,90.69,40.69,50.0,24.60960999999999,41.17338000000001
106,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[N+:5]1([H:12])[C-:4]([H:11])[C@:6]21[H:13],110.892169984322,40.0225233999208,100.0693,140.4676,190.50625,90.43695,40.398300000000006,114.31,73.63,40.68,23.873050000000006,0.2816999999999936
107,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C:2]([C@@:6]2([H:13])[C:4][N:5]2[H:12])([H:9])[C:3]1([H:10])[H:11],63.4995490741123,11.9028081721441,100.0693,106.98946,164.29124,64.22193999999999,6.92016000000001,67.57,54.02,13.56,3.348060000000004,6.639839999999991
108,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C:2][C@@:3]1([C@@:4]1([H:11])[N:5]([H:12])[C:6]1([H:9])[H:13])[H:10],68.64332848367731,48.2682228457471,100.0693,136.63189,176.01989,75.95059,36.56259,72.77,21.76,51.01,-3.1805900000000094,14.447409999999998
109,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@:4]([N:5]([H:12])[H:13])([H:11])[C:6]2,60.816513285024996,26.5269596620746,100.0693,134.43531000000002,178.73043,78.66113000000001,34.36601000000002,64.32,36.85,27.47,-14.341130000000021,-6.896010000000018
111,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C:4]([H:11])=[N:5][C:6]2([H:12])[H:13],51.99505264190911,-50.6805198731827,100.0693,45.92859,174.37829,74.30899000000001,-54.14071,56.07,107.34,-51.27,-18.23899000000001,2.8707099999999954
112,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[N:5]([H:12])[C:4]([H:11])=[C:3]1[H:10],49.183878630158006,-59.301615289837706,100.0693,27.00914,134.55995,34.49064999999999,-73.06016,51.7,111.6,-59.9,17.209350000000015,13.160159999999998
116,[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,[O:1]=[C:2]1[O+:3]=[C-:4][C:5]([H:7])([H:8])[O:6]1,59.990841344086284,42.5104983949243,-87.99547,-61.71317,-15.80229,72.19318,26.2823,63.15,19.59,43.56,-9.04318,17.277700000000003
117,[O:1]=[c:2]1[o:3][c:4]([H:7])[c:5]([H:8])[o:6]1,[O:1]=[C:2]([O:3][H:7])[O:6][C:5](=[C:4])[H:8],93.05069497284241,80.0572791668504,-87.99547,-16.18124,-3.03966,84.95581,71.81423000000001,98.26,16.38,81.88,13.304190000000006,10.065769999999986
119,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1](=[C:2](\[O:6][C:5]([O+:4]=[C-:3][H:9])([H:10])[H:11])[H:8])\[H:7],92.5159111861336,68.2817840617873,-61.53481,-1.57027,23.80644,85.34125,59.96454,95.96,25.53,70.43,10.618749999999991,10.465460000000007
120,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[H:8][H:9].[N:1](=[C:2]1/[C-:3]=[O+:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],86.3749391698548,71.4534733743771,-61.53481,-38.17088,-2.68915,58.845659999999995,23.363930000000003,92.9,13.35,79.55,34.05434000000001,56.186069999999994
122,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]#[C:2][C:3]([O:4][C:5]([O:6][H:7])([H:10])[H:11])([H:8])[H:9],67.4202327955585,8.591914185950989,-61.53481,-56.61922,0.7701399999999999,62.30495,4.915590000000002,72.62,62.59,10.03,10.315050000000006,5.114409999999998
123,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]1([H:7])[C:2]2([C:3]1([H:8])[H:9])[O:4][C:5]([H:10])([H:11])[O:6]2,101.357463929036,38.0748723730697,-61.53481,-7.43438,51.84059,113.3754,54.10043,105.4,66.55,38.84,-7.975399999999993,-15.26043
124,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1](=[C:2](/[C:3]([O+:4]=[C-:5][H:11])([H:8])[H:9])[O:6][H:10])\[H:7],82.0380604807021,63.0305696713347,-61.53481,-15.036229999999998,15.45059,76.9854,46.49858,86.84,20.96,65.88,9.854600000000005,19.38142
125,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1](=[C:2](/[C:3]([O:4][H:11])([H:8])[H:9])[O+:6]=[C-:5][H:10])\[H:7],76.8782530672704,65.4195153238189,-61.53481,-5.1536800000000005,9.09498,70.62979,56.381130000000006,82.17,14.09,68.07,11.540210000000002,11.688869999999987
126,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]([C:2]1=[C:3]([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)([H:7])[H:8],75.3121969382565,15.176673870452195,-61.53481,-50.09808,23.53515,85.06996000000002,11.436730000000004,79.65,63.89,15.76,-5.419960000000017,4.3232699999999955
127,[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],[N:1]1([H:7])[C:2](=[O:6])[C:3]1([H:8])[H:9].[O:4]=[C:5]([H:10])[H:11],63.6123783074992,32.7610935584655,-61.53481,-19.18981,13.1527,74.68751,42.345,68.11,30.27,37.84,-6.577510000000004,-4.5049999999999955
128,[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[O:1]([C+:2]=[C:3]([O-:4])[C:5]#[N:6])[H:7],82.4987580379218,47.9932422092518,-15.34688,17.38576,53.0943,68.44118,32.73264,86.45,38.4,48.05,18.00882,15.317359999999994
129,[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[C:3](=[O:4])=[C:5]=[N:6][H:7].[O+:1]#[C-:2],42.847977030726206,34.4075742364332,-15.34688,-2.15243,49.85356,65.20043999999999,13.19445,47.24,9.85,37.39,-17.960439999999984,24.19555
130,[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[O:1]=[C:2]([C:3](=[O:4])[N+:6]#[C-:5])[H:7],44.3586911792652,10.973801325458501,-15.34688,-12.29996,62.81691,78.16379,3.0469199999999983,46.03,34.65,11.38,-32.133790000000005,8.333080000000002
131,[O:1]=[C:2]([C:3](=[O:4])[C:5]#[N:6])[H:7],[C+:3]([O:4][H:7])=[C:5]=[N-:6].[O+:1]#[C-:2],53.8182841043116,39.664543821300995,-15.34688,18.66419,38.49373,53.84061,34.011070000000004,57.55,16.03,41.53,3.709389999999999,7.5189299999999974
134,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:2]1=[C+:6][C@@:4]([O:5][H:10])([H:9])[C:3]1([H:7])[H:8],69.0327216961835,65.7297536198155,-11.22045,38.8404,65.55666,76.77711,50.06085,72.39,5.52,66.87,-4.387109999999993,16.809150000000002
138,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:2]1=[C:6]=[O+:5][C:4]([H:9])([H:10])[C:3]1([H:7])[H:8],64.69696773914039,18.5460181124704,-11.22045,-19.50941,63.20614000000001,74.42659,-8.288960000000001,67.44,48.6,18.83,-6.986590000000007,27.11896
139,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]([C:3]([H:7])([H:8])[H:9])[C@@:6]1([H:10])[C-:4]=[O+:5]1,65.5958158412589,24.7735612262714,-11.22045,4.80321,55.38939,66.60983999999999,16.02366,69.02,42.31,26.7,2.4101600000000047,10.67634
141,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]([C:2]1=[C:6]2[C@@:4]([H:9])([C:3]1([H:7])[H:8])[O:5]2)[H:10],80.86025277393021,56.856285429820794,-11.22045,42.54516,88.34166,99.56211,53.76561,84.47,26.93,57.55,-15.092110000000005,3.784389999999995
142,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4][C@:6]1([O:5][H:9])[H:10],67.2035168229798,62.98069868497622,-11.22045,26.9024,59.6103,70.83075,38.12285,70.92,5.99,64.93,0.08925000000000693,26.807150000000007
143,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]=[C:6]([O:5][C:4](=[C:3]([H:7])[H:8])[H:9])[H:10],34.7309451271676,4.34684757988747,-11.22045,-25.1527,17.47343,28.69388,-13.93225,36.7,30.43,6.27,8.006120000000003,20.20225
144,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]([C:2]1=[C:3]([H:7])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10])[H:8],80.4295562881458,28.30037084731989,-11.22045,17.1058,76.93908,88.15953,28.32625,84.56,56.19,28.37,-3.5995300000000015,0.04374999999999929
146,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:6]1([C:4](=[O:5])[H:9])[H:10],54.7315676342635,-8.30919432132243,-11.22045,-31.03254,38.57072,49.79117,-19.812089999999998,57.82,64.55,-6.73,8.02883,13.082089999999997
148,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C-:4]=[O+:5][C:6]1([H:9])[H:10],59.7223694926745,13.757542919123699,-11.22045,-29.18342,56.59838000000001,67.81883,-17.962970000000006,62.75,48.09,14.66,-5.0688300000000055,32.62297000000001
149,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10],[O-:1][C:2](=[C+:3][H:8])[C@@:6]1([H:10])[C:4]([H:7])([H:9])[O:5]1,79.13262934137391,67.6158546588686,-11.22045,49.27032,73.92156999999997,85.14201999999997,60.49077,83.16,13.17,69.99,-1.9820199999999772,9.499229999999997
150,[c:1]1([H:7])[n:2][n:3][c:4]([H:8])[n:5][n:6]1,[C:1](#[N:6])[H:7].[C:4](#[N:5])[H:8].[N:2]#[N:3],51.5865636532092,-48.714234090628004,91.56692,87.89224,151.19942,59.63250000000001,-3.674679999999995,56.61,97.91,-41.3,-3.022500000000008,-37.62532
151,[c:1]1([H:7])[n:2][n:3][c:4]([H:8])[n:5][n:6]1,[C:1](#[N+:2][N-:3][C-:4]([N+:5]#[N:6])[H:8])[H:7],62.4760661886519,53.2170572746364,91.56692,131.71365,155.61659,64.04966999999999,40.14673000000001,65.92,9.4,56.52,1.8703300000000098,16.37326999999999
152,[C:1]([N:2]1[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])([H:5])([H:6])[H:7],[C:1]([N+:2]1([H:11])[C:3]([H:8])([H:9])[C-:4]1[H:10])([H:5])([H:6])[H:7],66.1664370651053,52.024774681543796,28.57702,76.1993,104.85117,76.27414999999998,47.62227999999999,69.25,17.22,52.03,-7.0241499999999775,4.407720000000012
153,[C:1]([N:2]1[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])([H:5])([H:6])[H:7],[C-:1]([N+:2]1=[C:3]([H:8])[C:4]1([H:10])[H:11])([H:6])[H:7].[H:5][H:9],84.77184720437329,70.7909637420731,28.57702,50.04815,94.07409,65.49707,21.47113,91.56,12.69,78.86,26.06293000000001,57.38887
154,[C:1]([N:2]1[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])([H:5])([H:6])[H:7],[C:1]([N+:2]([C-:3]([H:8])[H:9])=[C:4]([H:10])[H:11])([H:5])([H:6])[H:7],48.7729362575883,24.1147805241713,28.57702,27.282840000000004,69.06428000000001,40.487260000000006,-1.2941799999999972,51.23,25.68,25.56,10.74273999999999,26.854179999999996
155,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C+:1]([N:2]([C:3]([N:4]([H:9])[H:11])=[C:5]([O-:6])[H:12])[H:10])([H:7])[H:8],56.935560169807204,27.29758014025949,-12.38873,-4.10559,32.81948,45.20821,8.28314,59.71,32.46,27.26,14.50179,18.976860000000002
157,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]=[C:3]=[N:4][H:11])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:10])[H:12],94.0354001667514,22.935920137828106,-12.38873,3.39387,70.69419,83.08292,15.7826,100.74,74.23,26.51,17.657079999999993,10.727400000000001
159,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:10].[N:2](=[C:3]=[N:4][H:11])[C:5](=[O:6])[H:12],97.96221936909159,6.5523271998399695,-12.38873,-14.33928,95.16791,107.55664,-1.950549999999998,104.47,93.05,11.43,-3.0866400000000027,13.380549999999998
160,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]([H:10])[H:11])([H:7])([H:8])[H:9].[C:3](#[N:4])[C:5](=[O:6])[H:12],62.547236429276,25.08087164962161,-12.38873,0.93167,46.71635,59.10508000000001,13.3204,65.99,38.19,27.8,6.884919999999987,14.479600000000001
161,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C-:5]#[O+:6].[C:1]([N:2]([C:3][N:4]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9],52.199266721819,25.018651361923197,-12.38873,-5.48039,37.38722,49.77595,6.908340000000001,55.81,28.69,27.11,6.034050000000001,20.201659999999997
162,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1](=[N:2][H:10])([H:7])[H:8].[C:3](=[N:4][H:11])=[C:5]([O:6][H:9])[H:12],88.00467150614159,47.5396983781528,-12.38873,15.93297,57.19404,69.58277,28.3217,92.86,43.03,49.84,23.277230000000003,21.518300000000004
163,[C:1]([N:2](/[C:3](=[N:4]\[H:11])[C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]([c:3]1[n:4]([H:11])[o:6][c:5]1[H:12])[H:10])([H:7])([H:8])[H:9],94.97438190366907,74.37329566170929,-12.38873,48.97005,62.46263,74.85136,61.35878,96.44,22.43,74.02,21.588639999999998,12.661219999999993
165,[C:1]([O:2][C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[O:2])([H:8])[H:9].[C:3](=[O:4])([C:5]([O:6][H:12])([H:10])[H:11])[H:7],79.4701702906499,32.530105536014396,-132.15307,-108.13555,-44.37606,87.77700999999998,24.01751999999999,83.2,46.66,36.54,-4.577009999999973,12.522480000000009
166,[C:1]([O:2][C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O+:2]=[C-:3][O:4][C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],98.97015853379641,54.6157357111942,-132.15307,-105.79074,-61.36015,70.79291999999998,26.36233,101.23,46.06,55.16,30.437080000000023,28.797669999999997
167,[C:1]([O:2][C:3](=[O:4])[C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3](=[O:4])[C:5](=[O:6])[H:11])([H:7])([H:8])[H:9].[H:10][H:12],95.50299603670608,27.077494611563,-132.15307,-138.61683,-49.30014,82.85292999999999,-6.463760000000009,100.9,66.43,34.47,18.04707000000002,40.93376000000001
169,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][C:4]([O+:6]=[C-:5][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],103.160352788742,59.1287646748318,-80.64798,-27.29768,9.63834,90.28631999999999,53.3503,105.92,46.64,59.28,15.633680000000012,5.929700000000004
170,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3]/[C:4](=[C:5](/[O:6][H:13])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],66.4766713281511,9.98958998004865,-80.64798,-75.37754,-15.51799,65.12999,5.270440000000008,69.96,60.55,9.41,4.830009999999987,4.139559999999992
171,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[O:3][C:4]([H:12])([H:13])[C@@:5]1([O:6][H:7])[H:14],79.42185591289291,-2.8834407347460003,-80.64798,-90.39954,-17.955679999999994,62.6923,-9.751559999999998,81.59,86.94,-5.35,18.8977,4.401559999999998
172,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](=[O+:3][C:4](=[C:5]([O-:6])[H:14])[H:12])[H:11])([H:7])([H:8])[H:9].[H:10][H:13],72.498427649478,65.3964021581324,-80.64798,-56.32246,-27.28625,53.36173000000001,24.325520000000004,78.22,5.89,72.33,24.85826999999999,48.004479999999994
173,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:13].[C:2](=[O+:3][C:4](=[C:5]([O-:6])[H:14])[H:12])([H:10])[H:11],88.8458526912227,61.2138775873306,-80.64798,-27.4202,7.693339999999999,88.34132,53.22778,93.71,28.27,65.45,5.368679999999998,12.22222
174,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C-:5]#[O+:6].[C:1]([C:2]([H:10])([H:11])[H:14])([H:7])([H:8])[H:9].[O:3]=[C:4]([H:12])[H:13],73.66550906039129,3.4049599425900503,-80.64798,-64.76594,4.31216,84.96014000000002,15.882040000000005,78.41,69.13,9.28,-6.550140000000027,-6.602040000000006
175,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][O:6][C:5](=[C:4]([H:12])[H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],101.908808828684,61.3098648310651,-80.64798,-17.58933,13.3896,94.03758,63.05865,104.86,43.19,61.68,10.822419999999994,-1.3786500000000004
176,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][C@:5]1([H:14])[C:4]([H:12])([H:13])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],81.8320386295502,14.7479702437328,-80.64798,-57.24034,3.24657,83.89455000000002,23.40764,83.35,69.49,13.86,-0.5445500000000294,-9.547640000000001
177,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])[H:11])([H:7])([H:8])[H:9].[C:4](=[C:5]([O:6][H:10])[H:14])([H:12])[H:13],59.2144866148045,7.03539689319275,-80.64798,-74.12024,-25.5671,55.08088000000001,6.5277400000000085,63.08,53.3,9.78,7.999119999999991,3.252259999999991
178,[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([H:10])[H:11])([H:8])[H:9].[O:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])[H:7],66.6532719703446,15.2024031229011,-80.64798,-66.05898,-34.81551,45.83247000000001,14.589,71.8,54.24,17.56,25.96752999999999,2.9709999999999983
180,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]1([H:6])([H:7])[O:2][C@:5]1([C:4](=[C:3]([H:8])[H:9])[H:10])[H:11],79.63757377887059,17.6084723735879,-20.86674,4.065169999999998,58.902,79.76874000000002,24.931910000000002,82.1,63.35,18.75,2.331259999999972,-6.181910000000002
181,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]([O:2][C:3]([C:4](=[C:5])[H:10])([H:8])[H:9])([H:6])([H:7])[H:11],83.4925361181213,76.5945148564339,-20.86674,53.36643,74.14564,95.01238,74.23317,87.0,6.94,80.06,-8.012379999999993,5.826830000000001
182,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]([O:2][H:8])(/[C:5](=[C:4](\[C:3][H:9])[H:10])[H:11])([H:6])[H:7],77.0717873944883,72.2360210141735,-20.86674,-14.456220000000002,44.66881,65.53555,6.410519999999997,81.21,7.58,73.64,15.674449999999993,67.22948000000001
183,[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]1[H:11],[C:1]1([H:6])([H:7])[O+:2]=[C-:3][C:4]([H:10])=[C:5]1[H:11].[H:8][H:9],79.9267160850161,60.9653092280951,-20.86674,-1.01888,37.60459,58.47133,19.84786,86.49,18.32,68.17,28.018669999999993,48.322140000000005
